Game Turn, Mode, Player, Unit, Operation
Unit operation handler 8c676517, is disabled
324, Adding, 3, UNIT_INQUISITOR (5898242), UNITOPERATION_MOVE_TO (19)
324, Adding, 3, UNIT_APOSTLE (5570563), UNITOPERATION_MOVE_TO (19)
324, Adding, 3, UNIT_INQUISITOR (6291464), UNITOPERATION_MOVE_TO (19)
324, Adding, 3, UNIT_MISSIONARY (5767180), UNITOPERATION_MOVE_TO (19)
324, Adding, 3, UNIT_INQUISITOR (5963789), UNITOPERATION_SPREAD_RELIGION (38)
324, Can't Start, 3, UNIT_INQUISITOR (5963789), UNITOPERATION_SPREAD_RELIGION (38)
324, Adding, 3, UNIT_INQUISITOR (6029326), UNITOPERATION_MOVE_TO (19)
324, Adding, 3, UNIT_GREAT_ADMIRAL (2424843), UNITOPERATION_MOVE_TO (19)
324, Adding, 3, UNIT_GREAT_ADMIRAL (2424843), UNITOPERATION_MOVE_TO (19)
324, Adding, 3, UNIT_GREAT_ADMIRAL (2424843), UNITOPERATION_MOVE_TO (19)
324, Adding, 3, UNIT_INQUISITOR (6160399), UNITOPERATION_MOVE_TO (19)
324, Adding, 3, UNIT_GREAT_ADMIRAL (2424843), UNITOPERATION_MOVE_TO (19)
324, Can't Start, 3, UNIT_TRADER (393220), UNITOPERATION_MAKE_TRADE_ROUTE (18)
324, Adding, 4, UNIT_BOMBARD (4849674), UNITOPERATION_MOVE_TO (19)
324, Can't Start, 4, UNIT_BOMBARD (4849674), UNITOPERATION_MOVE_TO (19)
324, Adding, 4, UNIT_BOMBARD (5111825), UNITOPERATION_MOVE_TO (19)
324, Can't Start, 4, UNIT_BOMBARD (5111825), UNITOPERATION_MOVE_TO (19)
324, Adding, 4, UNIT_MUSKETMAN (5177356), UNITOPERATION_MOVE_TO (19)
324, Adding, 4, UNIT_GURU (5308420), UNITOPERATION_MOVE_TO (19)
324, Adding, 4, UNIT_GURU (5373957), UNITOPERATION_MOVE_TO (19)
324, Adding, 4, UNIT_GURU (5373957), UNITOPERATION_RELIGIOUS_HEAL (55)
324, Adding, 4, UNIT_GURU (4587535), UNITOPERATION_MOVE_TO (19)
324, Adding, 4, UNIT_GURU (4587535), UNITOPERATION_RELIGIOUS_HEAL (55)
324, Can't Start, 4, UNIT_GURU (4587535), UNITOPERATION_RELIGIOUS_HEAL (55)
324, Adding, 4, UNIT_GURU (5701652), UNITOPERATION_MOVE_TO (19)
324, Adding, 4, UNIT_MISSIONARY (5636097), UNITOPERATION_MOVE_TO (19)
324, Adding, 4, UNIT_MISSIONARY (4915203), UNITOPERATION_SPREAD_RELIGION (38)
324, Adding, 4, UNIT_MISSIONARY (5242888), UNITOPERATION_MOVE_TO (19)
324, Adding, 4, UNIT_MISSIONARY (5570571), UNITOPERATION_MOVE_TO (19)
324, Adding, 4, UNIT_MISSIONARY (5439506), UNITOPERATION_MOVE_TO (19)
324, Adding, 4, UNIT_MISSIONARY (5505043), UNITOPERATION_MOVE_TO (19)
324, Adding, 4, UNIT_INQUISITOR (4456461), UNITOPERATION_MOVE_TO (19)
324, Adding, 4, UNIT_INQUISITOR (4456461), UNITOPERATION_MOVE_TO (19)
324, Adding, 4, UNIT_INQUISITOR (4456461), UNITOPERATION_MOVE_TO (19)
324, Adding, 4, UNIT_INQUISITOR (4456461), UNITOPERATION_MOVE_TO (19)
324, Adding, 4, UNIT_INQUISITOR (4980742), UNITOPERATION_MOVE_TO (19)
324, Adding, 4, UNIT_INQUISITOR (4521998), UNITOPERATION_SKIP_TURN (36)
324, Adding, 4, UNIT_INQUISITOR (4784144), UNITOPERATION_SKIP_TURN (36)
324, Adding, 5, UNIT_CHINESE_CROUCHING_TIGER (2555908), UNITOPERATION_MOVE_TO (19)
324, Adding, 5, UNIT_SETTLER (3145733), UNITOPERATION_MOVE_TO (19)
324, Adding, 5, UNIT_BUILDER (3014663), UNITOPERATION_SWAP_UNITS (49)
324, Can't Start, 5, UNIT_BUILDER (3014663), UNITOPERATION_SWAP_UNITS (49)
324, Adding, 5, UNIT_BUILDER (3014663), UNITOPERATION_MOVE_TO (19)
324, Adding, 5, UNIT_BUILDER (2949123), UNITOPERATION_SWAP_UNITS (49)
324, Can't Start, 5, UNIT_BUILDER (2949123), UNITOPERATION_SWAP_UNITS (49)
324, Adding, 5, UNIT_BUILDER (2949123), UNITOPERATION_MOVE_TO (19)
324, Adding, 6, UNIT_IRONCLAD (1638402), UNITOPERATION_MOVE_TO (19)
324, Adding, 6, UNIT_AT_CREW (1507335), UNITOPERATION_MOVE_TO (19)
324, Adding, 6, UNIT_FIELD_CANNON (1703944), UNITOPERATION_MOVE_TO (19)
324, Adding, 6, UNIT_SETTLER (1245190), UNITOPERATION_MOVE_TO (19)
324, Adding, 6, UNIT_BUILDER (1572864), UNITOPERATION_SKIP_TURN (36)
324, Adding, 6, UNIT_SETTLER (1245190), UNITOPERATION_SKIP_TURN (36)
324, Adding, 7, UNIT_MUSKETMAN (1179648), UNITOPERATION_MOVE_TO (19)
324, Adding, 7, UNIT_CROSSBOWMAN (1572866), UNITOPERATION_MOVE_TO (19)
324, Adding, 7, UNIT_BOMBARD (1376259), UNITOPERATION_MOVE_TO (19)
324, Adding, 7, UNIT_BOMBARD (1507334), UNITOPERATION_MOVE_TO (19)
324, Adding, 7, UNIT_BUILDER (1048580), UNITOPERATION_SKIP_TURN (36)
324, Adding, 8, UNIT_BUILDER (1310727), UNITOPERATION_BUILD_IMPROVEMENT (2)
324, Adding, 8, UNIT_BOMBARD (1245184), UNITOPERATION_MOVE_TO (19)
324, Adding, 8, UNIT_FIELD_CANNON (1441796), UNITOPERATION_MOVE_TO (19)
324, Adding, 9, UNIT_BUILDER (1114118), UNITOPERATION_SWAP_UNITS (49)
324, Can't Start, 9, UNIT_BUILDER (1114118), UNITOPERATION_SWAP_UNITS (49)
324, Adding, 9, UNIT_BUILDER (1114118), UNITOPERATION_MOVE_TO (19)
324, Adding, 9, UNIT_BOMBARD (1179652), UNITOPERATION_MOVE_TO (19)
324, Adding, 9, UNIT_SETTLER (589826), UNITOPERATION_MOVE_TO (19)
324, Adding, 9, UNIT_SETTLER (589826), UNITOPERATION_SKIP_TURN (36)
324, Adding, 11, UNIT_IRONCLAD (1310721), UNITOPERATION_MOVE_TO (19)
324, Adding, 11, UNIT_BOMBARD (917509), UNITOPERATION_MOVE_TO (19)
324, Adding, 11, UNIT_FIELD_CANNON (1245190), UNITOPERATION_MOVE_TO (19)
324, Adding, 11, UNIT_AT_CREW (1376265), UNITOPERATION_MOVE_TO (19)
324, Adding, 12, UNIT_BOMBARD (1114113), UNITOPERATION_MOVE_TO (19)
324, Adding, 12, UNIT_FIELD_CANNON (1179655), UNITOPERATION_MOVE_TO (19)
324, Adding, 13, UNIT_PIKEMAN (851972), UNITOPERATION_MOVE_TO (19)
324, Adding, 13, UNIT_FIELD_CANNON (1310721), UNITOPERATION_MOVE_TO (19)
324, Adding, 13, UNIT_FIELD_CANNON (1376258), UNITOPERATION_MOVE_TO (19)
324, Adding, 14, UNIT_IRONCLAD (1114118), UNITOPERATION_MOVE_TO (19)
324, Adding, 14, UNIT_AT_CREW (1048579), UNITOPERATION_MOVE_TO (19)
324, Adding, 14, UNIT_BUILDER (1179655), UNITOPERATION_SKIP_TURN (36)
324, Adding, 63, UNIT_ARCHER (4325377), UNITOPERATION_MOVE_TO (19)
324, Can't Start, 63, UNIT_ARCHER (4325377), UNITOPERATION_MOVE_TO (19)
324, Adding, 63, UNIT_BUILDER (18808873), UNITOPERATION_MOVE_TO (19)
324, Adding, 63, UNIT_MAN_AT_ARMS (15859747), UNITOPERATION_MOVE_TO (19)
324, Adding, 63, UNIT_BUILDER (18087998), UNITOPERATION_MOVE_TO (19)
324, Adding, 63, UNIT_BUILDER (18087998), UNITOPERATION_MOVE_TO (19)
324, Adding, 63, UNIT_GALLEY (8454150), UNITOPERATION_MOVE_TO (19)
324, Adding, 63, UNIT_SPEARMAN (589832), UNITOPERATION_FORTIFY (12)
324, Can't Start, 63, UNIT_SPEARMAN (589832), UNITOPERATION_FORTIFY (12)
324, Adding, 63, UNIT_SPEARMAN (1769498), UNITOPERATION_FORTIFY (12)
324, Can't Start, 63, UNIT_SPEARMAN (1769498), UNITOPERATION_FORTIFY (12)
324, Adding, 63, UNIT_LINE_INFANTRY (19005509), UNITOPERATION_MOVE_TO (19)
324, Adding, 63, UNIT_QUADRIREME (4390936), UNITOPERATION_MOVE_TO (19)
324, Adding, 63, UNIT_QUADRIREME (5636132), UNITOPERATION_MOVE_TO (19)
324, Adding, 63, UNIT_GALLEY (7405626), UNITOPERATION_MOVE_TO (19)
324, Adding, 63, UNIT_SETTLER (17629251), UNITOPERATION_MOVE_TO (19)
324, Adding, 63, UNIT_SETTLER (17825810), UNITOPERATION_MOVE_TO (19)
324, Adding, 63, UNIT_BATTERING_RAM (15597598), UNITOPERATION_MOVE_TO (19)
324, Adding, 63, UNIT_SCOUT (17104912), UNITOPERATION_SKIP_TURN (36)
324, Adding, 63, UNIT_BATTERING_RAM (16252951), UNITOPERATION_SKIP_TURN (36)
324, Adding, 63, UNIT_BUILDER (16515110), UNITOPERATION_SKIP_TURN (36)
324, Adding, 63, UNIT_GALLEY (11599911), UNITOPERATION_SKIP_TURN (36)
324, Adding, 63, UNIT_BUILDER (18874422), UNITOPERATION_SKIP_TURN (36)
324, Adding, 63, UNIT_BATTERING_RAM (16908351), UNITOPERATION_SKIP_TURN (36)
324, Adding, 63, UNIT_SETTLER (16711745), UNITOPERATION_SKIP_TURN (36)
325, Adding, 0, UNIT_BOMBARD (4980739), UNITOPERATION_PILLAGE (23)
325, Adding, 0, UNIT_FIELD_CANNON (5111819), UNITOPERATION_RANGE_ATTACK (26)
325, Adding, 0, UNIT_FIELD_CANNON (5242885), UNITOPERATION_MOVE_TO (19)
325, Adding, 0, UNIT_SIEGE_TOWER (4849671), UNITOPERATION_SKIP_TURN (36)
325, Adding, 0, UNIT_GREAT_GENERAL (4915206), UNITOPERATION_SKIP_TURN (36)
325, Adding, 0, UNIT_QUADRIREME (4587529), UNITOPERATION_SKIP_TURN (36)
325, Adding, 1, UNIT_ARTILLERY (5308430), UNITOPERATION_MOVE_TO (19)
325, Adding, 1, UNIT_BUILDER (5111816), UNITOPERATION_SWAP_UNITS (49)
325, Can't Start, 1, UNIT_BUILDER (5111816), UNITOPERATION_SWAP_UNITS (49)
325, Adding, 1, UNIT_BUILDER (5111816), UNITOPERATION_MOVE_TO (19)
325, Adding, 1, UNIT_GURU (4718598), UNITOPERATION_FORTIFY (12)
325, Can't Start, 1, UNIT_GURU (4718598), UNITOPERATION_FORTIFY (12)
325, Adding, 1, UNIT_GURU (4521999), UNITOPERATION_FORTIFY (12)
325, Can't Start, 1, UNIT_GURU (4521999), UNITOPERATION_FORTIFY (12)
325, Adding, 1, UNIT_MISSIONARY (3932161), UNITOPERATION_MOVE_TO (19)
325, Adding, 1, UNIT_MISSIONARY (5242889), UNITOPERATION_SPREAD_RELIGION (38)
325, Adding, 1, UNIT_MISSIONARY (4915213), UNITOPERATION_MOVE_TO (19)
325, Adding, 2, UNIT_GURU (5373959), UNITOPERATION_FORTIFY (12)
325, Can't Start, 2, UNIT_GURU (5373959), UNITOPERATION_FORTIFY (12)
325, Adding, 2, UNIT_GURU (4849677), UNITOPERATION_FORTIFY (12)
325, Can't Start, 2, UNIT_GURU (4849677), UNITOPERATION_FORTIFY (12)
325, Adding, 2, UNIT_INQUISITOR (5046276), UNITOPERATION_MOVE_TO (19)
325, Adding, 2, UNIT_INQUISITOR (5046276), UNITOPERATION_REMOVE_HERESY (29)
325, Adding, 2, UNIT_INQUISITOR (4390924), UNITOPERATION_SPREAD_RELIGION (38)
325, Can't Start, 2, UNIT_INQUISITOR (4390924), UNITOPERATION_SPREAD_RELIGION (38)
325, Adding, 2, UNIT_MISSIONARY (5505038), UNITOPERATION_MOVE_TO (19)
325, Adding, 2, UNIT_INQUISITOR (4325381), UNITOPERATION_MOVE_TO (19)
325, Can't Start, 2, UNIT_INQUISITOR (4325381), UNITOPERATION_MOVE_TO (19)
325, Adding, 2, UNIT_INQUISITOR (4325381), UNITOPERATION_SKIP_TURN (36)
325, Adding, 2, UNIT_GREAT_ENGINEER (4784138), UNITOPERATION_SKIP_TURN (36)
325, Adding, 3, UNIT_TRADER (393220), UNITOPERATION_MAKE_TRADE_ROUTE (18)
325, Can't Start, 3, UNIT_TRADER (393220), UNITOPERATION_MAKE_TRADE_ROUTE (18)
325, Adding, 3, UNIT_AT_CREW (6357008), UNITOPERATION_MOVE_TO (19)
325, Adding, 3, UNIT_BUILDER (6553618), UNITOPERATION_SWAP_UNITS (49)
325, Can't Start, 3, UNIT_BUILDER (6553618), UNITOPERATION_SWAP_UNITS (49)
325, Adding, 3, UNIT_BUILDER (6553618), UNITOPERATION_MOVE_TO (19)
325, Adding, 3, UNIT_BUILDER (4980737), UNITOPERATION_SWAP_UNITS (49)
325, Can't Start, 3, UNIT_BUILDER (4980737), UNITOPERATION_SWAP_UNITS (49)
325, Adding, 3, UNIT_BUILDER (4980737), UNITOPERATION_MOVE_TO (19)
325, Adding, 3, UNIT_BUILDER (5701632), UNITOPERATION_SWAP_UNITS (49)
325, Can't Start, 3, UNIT_BUILDER (5701632), UNITOPERATION_SWAP_UNITS (49)
325, Adding, 3, UNIT_BUILDER (5701632), UNITOPERATION_MOVE_TO (19)
325, Adding, 3, UNIT_BUILDER (5701632), UNITOPERATION_BUILD_IMPROVEMENT (2)
325, Adding, 3, UNIT_BUILDER (6422545), UNITOPERATION_SWAP_UNITS (49)
325, Can't Start, 3, UNIT_BUILDER (6422545), UNITOPERATION_SWAP_UNITS (49)
325, Adding, 3, UNIT_BUILDER (6422545), UNITOPERATION_MOVE_TO (19)
325, Adding, 3, UNIT_APOSTLE (5570563), UNITOPERATION_MOVE_TO (19)
325, Adding, 3, UNIT_GURU (6488071), UNITOPERATION_MOVE_TO (19)
325, Can't Start, 3, UNIT_GURU (6488071), UNITOPERATION_MOVE_TO (19)
325, Adding, 3, UNIT_GURU (6488071), UNITOPERATION_RELIGIOUS_HEAL (55)
325, Adding, 3, UNIT_GURU (4849673), UNITOPERATION_MOVE_TO (19)
325, Adding, 3, UNIT_GURU (3473418), UNITOPERATION_MOVE_TO (19)
325, Adding, 3, UNIT_GURU (3473418), UNITOPERATION_RELIGIOUS_HEAL (55)
325, Can't Start, 3, UNIT_GURU (3473418), UNITOPERATION_RELIGIOUS_HEAL (55)
325, Adding, 3, UNIT_INQUISITOR (5898242), UNITOPERATION_MOVE_TO (19)
325, Adding, 3, UNIT_APOSTLE (5570563), UNITOPERATION_MOVE_TO (19)
325, Adding, 3, UNIT_INQUISITOR (6291464), UNITOPERATION_MOVE_TO (19)
325, Adding, 3, UNIT_MISSIONARY (5767180), UNITOPERATION_SPREAD_RELIGION (38)
325, Adding, 3, UNIT_INQUISITOR (5963789), UNITOPERATION_SPREAD_RELIGION (38)
325, Can't Start, 3, UNIT_INQUISITOR (5963789), UNITOPERATION_SPREAD_RELIGION (38)
325, Adding, 3, UNIT_INQUISITOR (6029326), UNITOPERATION_MOVE_TO (19)
325, Adding, 3, UNIT_INQUISITOR (6029326), UNITOPERATION_REMOVE_HERESY (29)
325, Adding, 3, UNIT_GREAT_ADMIRAL (2424843), UNITOPERATION_MOVE_TO (19)
325, Adding, 3, UNIT_GREAT_ADMIRAL (2424843), UNITOPERATION_MOVE_TO (19)
325, Adding, 3, UNIT_GREAT_ADMIRAL (2424843), UNITOPERATION_MOVE_TO (19)
325, Adding, 3, UNIT_GREAT_ADMIRAL (2424843), UNITOPERATION_MOVE_TO (19)
325, Adding, 3, UNIT_GREAT_ADMIRAL (2424843), UNITOPERATION_MOVE_TO (19)
325, Can't Start, 3, UNIT_TRADER (393220), UNITOPERATION_MAKE_TRADE_ROUTE (18)
325, Can't Start, 3, UNIT_GURU (3473418), UNITOPERATION_RELIGIOUS_HEAL (55)
325, Adding, 4, UNIT_BOMBARD (4849674), UNITOPERATION_MOVE_TO (19)
325, Can't Start, 4, UNIT_BOMBARD (4849674), UNITOPERATION_MOVE_TO (19)
325, Adding, 4, UNIT_BOMBARD (5111825), UNITOPERATION_MOVE_TO (19)
325, Can't Start, 4, UNIT_BOMBARD (5111825), UNITOPERATION_MOVE_TO (19)
325, Adding, 4, UNIT_MUSKETMAN (5177356), UNITOPERATION_MOVE_TO (19)
325, Adding, 4, UNIT_GURU (5308420), UNITOPERATION_MOVE_TO (19)
325, Adding, 4, UNIT_GURU (5373957), UNITOPERATION_MOVE_TO (19)
325, Adding, 4, UNIT_GURU (4587535), UNITOPERATION_MOVE_TO (19)
325, Adding, 4, UNIT_GURU (5701652), UNITOPERATION_MOVE_TO (19)
325, Adding, 4, UNIT_GURU (5767189), UNITOPERATION_MOVE_TO (19)
325, Adding, 4, UNIT_MISSIONARY (5636097), UNITOPERATION_MOVE_TO (19)
325, Adding, 4, UNIT_MISSIONARY (4915203), UNITOPERATION_SPREAD_RELIGION (38)
325, Adding, 4, UNIT_MISSIONARY (5242888), UNITOPERATION_MOVE_TO (19)
325, Adding, 4, UNIT_MISSIONARY (5242888), UNITOPERATION_SPREAD_RELIGION (38)
325, Can't Start, 4, UNIT_MISSIONARY (5242888), UNITOPERATION_SPREAD_RELIGION (38)
325, Adding, 4, UNIT_MISSIONARY (5570571), UNITOPERATION_MOVE_TO (19)
325, Adding, 4, UNIT_MISSIONARY (5439506), UNITOPERATION_SPREAD_RELIGION (38)
325, Adding, 4, UNIT_MISSIONARY (5505043), UNITOPERATION_MOVE_TO (19)
325, Adding, 4, UNIT_INQUISITOR (4456461), UNITOPERATION_MOVE_TO (19)
325, Adding, 4, UNIT_INQUISITOR (4456461), UNITOPERATION_MOVE_TO (19)
325, Adding, 4, UNIT_INQUISITOR (4456461), UNITOPERATION_MOVE_TO (19)
325, Adding, 4, UNIT_INQUISITOR (4456461), UNITOPERATION_MOVE_TO (19)
325, Adding, 4, UNIT_INQUISITOR (4980742), UNITOPERATION_MOVE_TO (19)
325, Adding, 4, UNIT_INQUISITOR (4521998), UNITOPERATION_SKIP_TURN (36)
325, Adding, 4, UNIT_INQUISITOR (4784144), UNITOPERATION_SKIP_TURN (36)
325, Can't Start, 4, UNIT_MISSIONARY (5242888), UNITOPERATION_SPREAD_RELIGION (38)
325, Adding, 5, UNIT_CHINESE_CROUCHING_TIGER (2555908), UNITOPERATION_SWAP_UNITS (49)
325, Can't Start, 5, UNIT_CHINESE_CROUCHING_TIGER (2555908), UNITOPERATION_SWAP_UNITS (49)
325, Adding, 5, UNIT_CHINESE_CROUCHING_TIGER (2555908), UNITOPERATION_MOVE_TO (19)
325, Adding, 5, UNIT_SETTLER (3145733), UNITOPERATION_MOVE_TO (19)
325, Adding, 5, UNIT_BUILDER (3014663), UNITOPERATION_SWAP_UNITS (49)
325, Can't Start, 5, UNIT_BUILDER (3014663), UNITOPERATION_SWAP_UNITS (49)
325, Adding, 5, UNIT_BUILDER (3014663), UNITOPERATION_MOVE_TO (19)
325, Adding, 5, UNIT_BUILDER (2949123), UNITOPERATION_SWAP_UNITS (49)
325, Can't Start, 5, UNIT_BUILDER (2949123), UNITOPERATION_SWAP_UNITS (49)
325, Adding, 5, UNIT_BUILDER (2949123), UNITOPERATION_MOVE_TO (19)
325, Adding, 6, UNIT_IRONCLAD (1638402), UNITOPERATION_MOVE_TO (19)
325, Adding, 6, UNIT_AT_CREW (1507335), UNITOPERATION_MOVE_TO (19)
325, Adding, 6, UNIT_FIELD_CANNON (1703944), UNITOPERATION_MOVE_TO (19)
325, Adding, 6, UNIT_SETTLER (1245190), UNITOPERATION_MOVE_TO (19)
325, Adding, 6, UNIT_BUILDER (1572864), UNITOPERATION_SKIP_TURN (36)
325, Adding, 6, UNIT_SETTLER (1245190), UNITOPERATION_SKIP_TURN (36)
325, Adding, 7, UNIT_MUSKETMAN (1179648), UNITOPERATION_MOVE_TO (19)
325, Adding, 7, UNIT_CROSSBOWMAN (1572866), UNITOPERATION_MOVE_TO (19)
325, Adding, 7, UNIT_BOMBARD (1376259), UNITOPERATION_MOVE_TO (19)
325, Adding, 7, UNIT_BOMBARD (1507334), UNITOPERATION_MOVE_TO (19)
325, Adding, 7, UNIT_BUILDER (1048580), UNITOPERATION_SKIP_TURN (36)
325, Adding, 8, UNIT_BOMBARD (1245184), UNITOPERATION_MOVE_TO (19)
325, Adding, 8, UNIT_FIELD_CANNON (1441796), UNITOPERATION_MOVE_TO (19)
325, Adding, 9, UNIT_BUILDER (1114118), UNITOPERATION_BUILD_IMPROVEMENT (2)
325, Adding, 9, UNIT_BOMBARD (1179652), UNITOPERATION_MOVE_TO (19)
325, Adding, 9, UNIT_SETTLER (589826), UNITOPERATION_MOVE_TO (19)
325, Adding, 9, UNIT_SETTLER (589826), UNITOPERATION_SKIP_TURN (36)
325, Adding, 11, UNIT_IRONCLAD (1310721), UNITOPERATION_MOVE_TO (19)
325, Adding, 11, UNIT_BOMBARD (917509), UNITOPERATION_MOVE_TO (19)
325, Adding, 11, UNIT_FIELD_CANNON (1245190), UNITOPERATION_MOVE_TO (19)
325, Adding, 11, UNIT_AT_CREW (1376265), UNITOPERATION_MOVE_TO (19)
325, Adding, 11, UNIT_BUILDER (1441795), UNITOPERATION_SKIP_TURN (36)
325, Adding, 12, UNIT_BOMBARD (1114113), UNITOPERATION_MOVE_TO (19)
325, Adding, 12, UNIT_FIELD_CANNON (1179655), UNITOPERATION_MOVE_TO (19)
325, Adding, 13, UNIT_PIKEMAN (851972), UNITOPERATION_MOVE_TO (19)
325, Adding, 13, UNIT_FIELD_CANNON (1310721), UNITOPERATION_MOVE_TO (19)
325, Adding, 13, UNIT_FIELD_CANNON (1376258), UNITOPERATION_MOVE_TO (19)
325, Adding, 14, UNIT_IRONCLAD (1114118), UNITOPERATION_MOVE_TO (19)
325, Adding, 14, UNIT_AT_CREW (1048579), UNITOPERATION_MOVE_TO (19)
325, Adding, 14, UNIT_BUILDER (1179655), UNITOPERATION_SKIP_TURN (36)
325, Adding, 63, UNIT_ARCHER (4325377), UNITOPERATION_MOVE_TO (19)
325, Can't Start, 63, UNIT_ARCHER (4325377), UNITOPERATION_MOVE_TO (19)
325, Adding, 63, UNIT_BUILDER (18808873), UNITOPERATION_MOVE_TO (19)
325, Adding, 63, UNIT_MAN_AT_ARMS (15859747), UNITOPERATION_MOVE_TO (19)
325, Adding, 63, UNIT_BUILDER (18087998), UNITOPERATION_MOVE_TO (19)
325, Adding, 63, UNIT_BUILDER (18087998), UNITOPERATION_MOVE_TO (19)
325, Adding, 63, UNIT_GALLEY (8454150), UNITOPERATION_MOVE_TO (19)
325, Adding, 63, UNIT_SPEARMAN (589832), UNITOPERATION_FORTIFY (12)
325, Can't Start, 63, UNIT_SPEARMAN (589832), UNITOPERATION_FORTIFY (12)
325, Adding, 63, UNIT_SPEARMAN (1769498), UNITOPERATION_FORTIFY (12)
325, Can't Start, 63, UNIT_SPEARMAN (1769498), UNITOPERATION_FORTIFY (12)
325, Adding, 63, UNIT_QUADRIREME (4390936), UNITOPERATION_MOVE_TO (19)
325, Adding, 63, UNIT_QUADRIREME (5636132), UNITOPERATION_MOVE_TO (19)
325, Adding, 63, UNIT_GALLEY (7405626), UNITOPERATION_MOVE_TO (19)
325, Adding, 63, UNIT_LINE_INFANTRY (19005509), UNITOPERATION_MOVE_TO (19)
325, Adding, 63, UNIT_SETTLER (17629251), UNITOPERATION_MOVE_TO (19)
325, Adding, 63, UNIT_SETTLER (17825810), UNITOPERATION_MOVE_TO (19)
325, Adding, 63, UNIT_BATTERING_RAM (15597598), UNITOPERATION_MOVE_TO (19)
325, Adding, 63, UNIT_SCOUT (17104912), UNITOPERATION_SKIP_TURN (36)
325, Adding, 63, UNIT_BATTERING_RAM (16252951), UNITOPERATION_SKIP_TURN (36)
325, Adding, 63, UNIT_BUILDER (16515110), UNITOPERATION_SKIP_TURN (36)
325, Adding, 63, UNIT_GALLEY (11599911), UNITOPERATION_SKIP_TURN (36)
325, Adding, 63, UNIT_BUILDER (18874422), UNITOPERATION_SKIP_TURN (36)
325, Adding, 63, UNIT_BATTERING_RAM (16908351), UNITOPERATION_SKIP_TURN (36)
325, Adding, 63, UNIT_SETTLER (16711745), UNITOPERATION_SKIP_TURN (36)
326, Adding, 0, UNIT_BOMBARD (4980739), UNITOPERATION_RANGE_ATTACK (26)
326, Adding, 0, UNIT_FIELD_CANNON (5111819), UNITOPERATION_RANGE_ATTACK (26)
326, Adding, 0, UNIT_FIELD_CANNON (5242885), UNITOPERATION_MOVE_TO (19)
326, Adding, 0, UNIT_QUADRIREME (4587529), UNITOPERATION_SKIP_TURN (36)
326, Adding, 0, UNIT_SIEGE_TOWER (4849671), UNITOPERATION_SKIP_TURN (36)
326, Adding, 0, UNIT_GREAT_GENERAL (4915206), UNITOPERATION_SKIP_TURN (36)
326, Adding, 1, UNIT_ARTILLERY (5308430), UNITOPERATION_MOVE_TO (19)
326, Adding, 1, UNIT_BUILDER (5111816), UNITOPERATION_SWAP_UNITS (49)
326, Can't Start, 1, UNIT_BUILDER (5111816), UNITOPERATION_SWAP_UNITS (49)
326, Adding, 1, UNIT_BUILDER (5111816), UNITOPERATION_MOVE_TO (19)
326, Adding, 1, UNIT_GURU (4718598), UNITOPERATION_FORTIFY (12)
326, Can't Start, 1, UNIT_GURU (4718598), UNITOPERATION_FORTIFY (12)
326, Adding, 1, UNIT_GURU (4521999), UNITOPERATION_FORTIFY (12)
326, Can't Start, 1, UNIT_GURU (4521999), UNITOPERATION_FORTIFY (12)
326, Adding, 1, UNIT_MISSIONARY (3932161), UNITOPERATION_MOVE_TO (19)
326, Adding, 1, UNIT_MISSIONARY (4915213), UNITOPERATION_MOVE_TO (19)
326, Adding, 2, UNIT_TRADER (1245185), UNITOPERATION_MAKE_TRADE_ROUTE (18)
326, Adding, 2, UNIT_GURU (5373959), UNITOPERATION_FORTIFY (12)
326, Can't Start, 2, UNIT_GURU (5373959), UNITOPERATION_FORTIFY (12)
326, Adding, 2, UNIT_GURU (4849677), UNITOPERATION_FORTIFY (12)
326, Can't Start, 2, UNIT_GURU (4849677), UNITOPERATION_FORTIFY (12)
326, Adding, 2, UNIT_INQUISITOR (4390924), UNITOPERATION_SPREAD_RELIGION (38)
326, Can't Start, 2, UNIT_INQUISITOR (4390924), UNITOPERATION_SPREAD_RELIGION (38)
326, Adding, 2, UNIT_MISSIONARY (5505038), UNITOPERATION_MOVE_TO (19)
326, Adding, 2, UNIT_INQUISITOR (4325381), UNITOPERATION_MOVE_TO (19)
326, Can't Start, 2, UNIT_INQUISITOR (4325381), UNITOPERATION_MOVE_TO (19)
326, Adding, 2, UNIT_INQUISITOR (5046276), UNITOPERATION_SKIP_TURN (36)
326, Adding, 2, UNIT_INQUISITOR (4325381), UNITOPERATION_SKIP_TURN (36)
326, Adding, 2, UNIT_GREAT_ENGINEER (4784138), UNITOPERATION_SKIP_TURN (36)
326, Adding, 3, UNIT_TRADER (393220), UNITOPERATION_MAKE_TRADE_ROUTE (18)
326, Can't Start, 3, UNIT_TRADER (393220), UNITOPERATION_MAKE_TRADE_ROUTE (18)
326, Adding, 3, UNIT_AT_CREW (6357008), UNITOPERATION_MOVE_TO (19)
326, Adding, 3, UNIT_BUILDER (6553618), UNITOPERATION_SWAP_UNITS (49)
326, Can't Start, 3, UNIT_BUILDER (6553618), UNITOPERATION_SWAP_UNITS (49)
326, Adding, 3, UNIT_BUILDER (6553618), UNITOPERATION_MOVE_TO (19)
326, Adding, 3, UNIT_BUILDER (6553618), UNITOPERATION_REMOVE_IMPROVEMENT (30)
326, Adding, 3, UNIT_BUILDER (6553618), UNITOPERATION_BUILD_IMPROVEMENT (2)
